Cluster,ProdCat2,Gross_Turnover,Customer_Count,Cumulative_Turnover_Sum,Cluster_Total_Turnover,Cumulative_Gross_Turnover_Pct
1,Mobile Devices (Tablets),14390.3449,10,61744338.4234,62022626.3971,99.5513121744986
1,Online Health Services,14344.7974,23,61758683.2208,62022626.3971,99.57444050400235
1,Online Tutoring Services,13690.2129,8,61772373.4337,62022626.3971,99.5965134372128
1,Client Communication Management,13487.7472,4,61785861.1809,62022626.3971,99.61825993197367
1,Social Networking Platforms,12954.6568,30,61798815.8377,62022626.3971,99.63914691717979
1,IoT Strategy and Consulting,12715.8038,14,61811531.6415,62022626.3971,99.6596487961531
1,Other Content and Media,11612.336,10,61823143.9775,62022626.3971,99.678371537634
1,Task Management Tools,11255.3731,7,61834399.350600004,62022626.3971,99.69651874253942
1,E-book Services,11188.7217,2,61845588.0723,62022626.3971,99.71455848440452
1,Crowdsourcing Platforms,10867.9134,5,61856455.985700004,62022626.3971,99.7320809822917
1,Push-to-Talk Services,9686.109,1,61866142.0947,62022626.3971,99.74769803942498
1,Donation Management Platforms,9249.8655,26,61875391.960200004,62022626.3971,99.7626117346961
1,Grant Management Solutions,9145.6567,4,61884537.616900004,62022626.3971,99.7773574125741
1,Music Download Services,6822.8132000000005,3,61891360.4301,62022626.3971,99.78835793544187
1,Fixed-Line Telephone Services,6819.4002,3,61898179.8303,62022626.3971,99.79935295547914
1,SMS Marketing Services,6399.313,1,61904579.143300004,62022626.3971,99.80967066269622
1,Online Communities,5855.5568,7,61910434.7001,62022626.3971,99.81911166373108
1,AR Game Development,5693.9491,13,61916128.6492,62022626.3971,99.82829210227547
1,Search Engine Optimization (SEO),5570.6974,8,61921699.3466,62022626.3971,99.83727382027679
1,Mobile Payment Solutions,4983.7242,5,61926683.0708,62022626.3971,99.84530915268611
1,3G Services,4935.0,1,61931618.0708,62022626.3971,99.85326592634546
1,Blogging Platforms,4661.4133,4,61936279.4841,62022626.3971,99.86078159211257
1,Social Media Management,4615.9897,6,61940895.4738,62022626.3971,99.86822402073605
1,Online Gaming Services,4551.7448,2,61945447.2186,62022626.3971,99.87556286635483
1,Help Desk Services,4476.4562,3,61949923.6748,62022626.3971,99.88278032304771
1,Mobile Devices (Smartphones),4370.1876999999995,9,61954293.862500004,62022626.3971,99.88982644146267
1,Game Development Services,4303.8484,2,61958597.7109,62022626.3971,99.89676560004077
1,Learning Management Systems (LMS),4292.5662,4,61962890.277100004,62022626.3971,99.90368656816057
1,Online Reputation Management,4030.9876,6,61966921.2647,62022626.3971,99.91018578922578
1,SIM Cards,3867.0156,8,61970788.2803,62022626.3971,99.91642063580457
1,Project Management Tools,3828.0,1,61974616.2803,62022626.3971,99.9225925769531
1,Remote Desktop Services,3737.6,1,61978353.8803,62022626.3971,99.92861876484149
1,Satellite Communication Services,3250.323,1,61981604.2033,62022626.3971,99.93385930879909
1,Display Advertising Services,3213.3053,8,61984817.508600004,62022626.3971,99.93904016857022
1,Microblogging Services,3080.5995,14,61987898.108100004,62022626.3971,99.9440070648127
1,Virtual Classrooms,2959.9408,8,61990858.0489,62022626.3971,99.94877942124442
1,Content Marketing Services,2931.5559000000003,3,61993789.6048,62022626.3971,99.95350601228111
1,Time Tracking Tools,2596.4792,2,61996386.084,62022626.3971,99.957692354187
1,Home Security Systems,2474.1003,2,61998860.1843,62022626.3971,99.96168138277821
1,Wearable Devices (Smartwatches),2306.1854,7,62001166.3697,62022626.3971,99.96539967968688
1,E-SIM Technology,2029.092,2,62003195.4617,62022626.3971,99.96867121479895
1,VoIP (Voice Over IP) Services,1926.6164,2,62005122.0781,62022626.3971,99.97177752698197
1,Broadband Internet (DSL),1792.2444,2,62006914.3225,62022626.3971,99.97466718919736
1,Domain Registration Services,1562.696,1,62008477.0185,62022626.3971,99.97718674712449
1,Routers and Modems,1376.3979000000002,2,62009853.4164,62022626.3971,99.97940593386319
1,Hosted Email Services,1189.9571,1,62011043.373500004,62022626.3971,99.98132451933616
1,ERP Implementation,1145.0608,1,62012188.4343,62022626.3971,99.98317071783904
1,Gaming Analytics Services,1133.4405,3,62013321.874800004,62022626.3971,99.98499818076
1,Encrypted Communication Services,1098.0676,1,62014419.9424,62022626.3971,99.98676861142987
1,Analytics and Reporting Services,1079.504,1,62015499.4464,62022626.3971,99.98850911173227
1,Remote Workforce Solutions,1045.5,1,62016544.9464,62022626.3971,99.99019478688137
1,Content Distribution Services,960.6442999999999,4,62017505.5907,62022626.3971,99.99174364792742
1,Email Marketing Services,903.1671,3,62018408.7578,62022626.3971,99.99319983763183
1,Forum Hosting Services,842.8814,1,62019251.6392,62022626.3971,99.99455882780843
1,Website Hosting Services,610.071,1,62019861.710200004,62022626.3971,99.99554245432579
1,Music Streaming Services,536.0595000000001,4,62020397.7697,62022626.3971,99.99640675100449
1,Digital Advertising Solutions,489.0338,3,62020886.803500004,62022626.3971,99.99719522744996
1,Content Streaming Services (Video),483.4913,2,62021370.2948,62022626.3971,99.99797476764051
1,Fraud Detection Services,391.9185,2,62021762.2133,62022626.3971,99.99860666364808
1,Order Management Systems,360.4,1,62022122.6133,62022626.3971,99.99918774191087
1,Media Licensing Services,220.8077,2,62022343.421000004,62022626.3971,99.99954375343897
1,Digital Asset Management,184.7431,2,62022528.1641,62022626.3971,99.99984161747784
1,Search Engine Marketing (SEM),86.065,2,62022614.229100004,62022626.3971,99.99998038135321
1,Online Payment Gateways,12.168,1,62022626.3971,62022626.3971,100.0
2,Cloud and Hosting Services,5859096.3954,66,5859096.3954,36129196.5757,16.217068052215552
2,IoT Strategy and Consulting,3492953.1667000004,17,9352049.5621,36129196.5757,25.88501945374025
2,Technology Advisory,2708306.7008,12,12060356.2629,36129196.5757,33.38119140742706
2,Artificial Intelligence (AI) Solutions,1755021.0151,9,13815377.278,36129196.5757,38.238816767079825
2,4G Services,1715225.3226,55,15530602.6006,36129196.5757,42.98629383595446
2,Enterprise networking equipment,1242728.4662,31,16773331.0668,36129196.5757,46.42597305383068
2,Network Infrastructure Services,1204430.2668,49,17977761.3336,36129196.5757,49.759648809051
2,Public Cloud Services,1156141.7523,32,19133903.0859,36129196.5757,52.95966946236829
2,Mobile Plans (Postpaid),1064241.4874,27,20198144.5733,36129196.5757,55.905324467926285
2,Cloud-native Development,806376.1915,41,21004520.7648,36129196.5757,58.137248418436606
2,News Subscription Packages,800488.4656,29,21805009.2304,36129196.5757,60.35287605887629
2,Local TV Channels,800476.7228,16,22605485.9532,36129196.5757,62.56847119707096
2,Data Center Equipment - Storage Solutions,782899.3038,21,23388385.257,36129196.5757,64.73541477180454
2,Robotics Process Automation (RPA),718019.5728000001,21,24106404.829800002,36129196.5757,66.72278133639328
2,Machine Learning Solutions,666142.0765,49,24772546.9063,36129196.5757,68.56655905534771
2,Remote Work Solutions,653222.9268,31,25425769.833100002,36129196.5757,70.3745785761564
2,5G Services,601169.1399,20,26026938.973,36129196.5757,72.03852130635356
2,Private Cloud Services,539968.149,22,26566907.122,36129196.5757,73.533069207159
2,Cloud Strategy and Migration,535458.5573,33,27102365.6793,36129196.5757,75.01513525913465
2,Business Intelligence (BI) Tools,496016.52400000003,7,27598382.2033,36129196.5757,76.38803189402304
2,Virtual Classrooms,493900.68570000003,7,28092282.889000002,36129196.5757,77.75507221739463
2,Sports Subscription Packages,492828.19049999997,23,28585111.0795,36129196.5757,79.11914404076717
2,International TV Channels,295155.0539,14,28880266.1334,36129196.5757,79.93608734943327
2,Mobile Plans (Prepaid),275036.6503,73,29155302.7837,36129196.5757,80.69734604425014
2,Blogging Platforms,274469.8933,7,29429772.677,36129196.5757,81.45703604379085
2,Software as a Service (SaaS),254547.76499999998,24,29684320.442,36129196.5757,82.16158468900265
2,Digital Strategy Development,239674.847,45,29923995.289,36129196.5757,82.82496740911883
2,Over-the-Top (OTT) Services,235140.39870000002,24,30159135.6877,36129196.5757,83.47579948120026
2,Network Maintenance Services,226018.04499999998,25,30385153.7327,36129196.5757,84.10138229626905
2,Penetration Testing Services,205493.834,12,30590647.5667,36129196.5757,84.67015728568637
2,Wholesale Telecom Services,202390.0704,51,30793037.6371,36129196.5757,85.230341539925
2,Broadband Internet (Fiber),196827.9339,21,30989865.571,36129196.5757,85.77513066494082
2,Managed IT Services,191739.43219999998,30,31181605.003200002,36129196.5757,86.30583560823581
2,Data Center Equipment - Servers,190533.7288,37,31372138.732,36129196.5757,86.83320335194077
2,IoT Solutions Implementation,165362.7053,14,31537501.4373,36129196.5757,87.29090161532042
2,Network Design Services,160856.9953,45,31698358.4326,36129196.5757,87.73612877381247
2,Internet of Things (IoT) Solutions,159894.0683,4,31858252.5009,36129196.5757,88.17869070005122
2,Wi-Fi Calling Services,155563.5687,12,32013816.0696,36129196.5757,88.6092664765539
2,Digital ID Services,145574.45570000002,4,32159390.5253,36129196.5757,89.01219394103539
2,Premium TV Channels,137824.4274,51,32297214.9527,36129196.5757,89.39367053188961
2,Business Communication Solutions,125893.49999999999,15,32423108.4527,36129196.5757,89.74212417030976
2,Data Warehousing,118380.0708,9,32541488.5235,36129196.5757,90.0697818046332
2,Carrier Services,117383.8308,35,32658872.3543,36129196.5757,90.39468200149767
2,Mobile TV Services,112090.3922,51,32770962.7465,36129196.5757,90.70493078315862
2,Cybersecurity Solutions,109642.5127,37,32880605.2592,36129196.5757,91.00840421487545
2,Workforce Management Solutions,102432.5076,11,32983037.7668,36129196.5757,91.29192147323846
2,Smart TV Services,98402.3942,50,33081440.161000002,36129196.5757,91.5642840041733
2,Network Security Solutions,96143.15030000001,40,33177583.311300002,36129196.5757,91.83039329918226
2,Wi-Fi Hotspots,94848.36230000001,15,33272431.6736,36129196.5757,92.09291882227622
2,Network Equipment Sales,86562.0952,22,33358993.7688,36129196.5757,92.33250924610043
2,Educational TV Channels,83748.1713,25,33442741.9401,36129196.5757,92.56431116598127
2,Mobile Device Management (MDM),75355.1983,34,33518097.1384,36129196.5757,92.77288264124813
2,Display Advertising Services,74000.1126,1,33592097.251,36129196.5757,92.97770344993938
2,Kids Entertainment Packages,73639.6385,36,33665736.8895,36129196.5757,93.18152652235592
2,Data Add-Ons,67332.3402,5,33733069.2297,36129196.5757,93.36789197351926
2,International Roaming Plans,66393.444,4,33799462.6737,36129196.5757,93.55165870594823
2,Cloud Gaming Services,65960.78259999999,17,33865423.4563,36129196.5757,93.73422789887726
2,Unified Communications,65405.446200000006,9,33930828.9025,36129196.5757,93.91526000697567
2,Application Hosting Services,64929.29610000001,41,33995758.1986,36129196.5757,94.09497420561264
2,Cloud PBX Services,59129.7005,16,34054887.8991,36129196.5757,94.25863602514994
2,Video on Demand (VoD),55360.037399999994,8,34110247.9365,36129196.5757,94.41186400320366
2,Access Control Solutions,54414.1995,14,34164662.136,36129196.5757,94.56247404897645
2,Movie Subscription Packages,53803.2083,19,34218465.3443,36129196.5757,94.71139296608348
2,Data Backup Services,51352.396199999996,18,34269817.7405,36129196.5757,94.85352841626545
2,Mobile Device Repair Services,51030.7083,9,34320848.4488,36129196.5757,94.99477348434515
2,Telecom Expense Management,47469.1202,29,34368317.569,36129196.5757,95.12616063019695
2,Network Monitoring Services,47313.319,14,34415630.888000004,36129196.5757,95.25711654254577
2,Feedback Management Services,47304.812900000004,4,34462935.7009,36129196.5757,95.388048911332
2,Other Content and Media,46489.5352,7,34509425.2361,36129196.5757,95.51672471817591
2,Network switches,46467.9898,16,34555893.2259,36129196.5757,95.64534089070173
2,Platform as a Service (PaaS),44286.7083,21,34600179.934200004,36129196.5757,95.767919615106
2,Data Center Equipment - Rack Solutions,43915.5429,17,34644095.4771,36129196.5757,95.88947101137903
2,Professional Networking Platforms,42288.7734,11,34686384.2505,36129196.5757,96.00651976255011
2,Encrypted Communication Services,41907.4972,5,34728291.7477,36129196.5757,96.12251320046727
2,Smart City Solutions,41396.6178,27,34769688.3655,36129196.5757,96.23709260361913
2,Live Streaming Services,38322.2682,5,34808010.6337,36129196.5757,96.34316268497204
2,Mobile Banking Services,37995.1416,24,34846005.7753,36129196.5757,96.44832733074654
2,Interactive TV Services,37675.6466,12,34883681.421900004,36129196.5757,96.55260766402507
2,Enterprise Mobility Management,36714.6644,12,34920396.0863,36129196.5757,96.65422814795438
2,Video Download Services,36330.3528,9,34956726.4391,36129196.5757,96.7547849171144
2,Identity Verification Services,36293.4485,14,34993019.8876,36129196.5757,96.85523954090864
2,Multiplayer Gaming Platforms,34978.515999999996,21,35027998.4036,36129196.5757,96.95205463594324
2,Asset Tracking Solutions,34538.3105,15,35062536.7141,36129196.5757,97.04765131058181
2,Learning Management Systems (LMS),34021.6722,8,35096558.3863,36129196.5757,97.14181801071507
2,Data Analytics Services,33666.159700000004,29,35130224.546000004,36129196.5757,97.23500070751119
2,Predictive Analytics,31196.7762,33,35161421.3222,36129196.5757,97.32134853463387
2,Microblogging Services,30787.3087,14,35192208.6309,36129196.5757,97.40656301936644
2,Network Integration Services,29708.343699999998,13,35221916.9746,36129196.5757,97.48879109669927
2,eSports Services,27987.9771,5,35249904.9517,36129196.5757,97.56625746670659
2,News and Information Subscriptions,27890.665,2,35277795.6167,36129196.5757,97.64345449194782
2,Game Development Services,27825.226300000002,8,35305620.843,36129196.5757,97.72047039303962
2,Cloud Storage Services,26969.1629,19,35332590.0059,36129196.5757,97.79511684371143
2,Hybrid Cloud Services,26340.7266,6,35358930.7325,36129196.5757,97.86802388039243
2,Field Service Management,26335.643,12,35385266.3755,36129196.5757,97.94091684645888
2,Server Management Services,26171.689,14,35411438.064500004,36129196.5757,98.01335601333922
2,Research Databases,25726.1711,9,35437164.2356,36129196.5757,98.08456205592613
2,AR Game Development,24789.18,11,35461953.4156,36129196.5757,98.1531746527993
2,CRM (Customer Relationship Management),24558.6289,23,35486512.0445,36129196.5757,98.22114912006579
2,Virtual Event Hosting,23223.9706,12,35509736.0151,36129196.5757,98.28542946062454
2,Family Mobile Plans,22227.4087,16,35531963.4238,36129196.5757,98.34695147275517
2,Programmatic Advertising,21959.3921,14,35553922.8159,36129196.5757,98.40773165659897
2,Teleconferencing Services,21692.1485,10,35575614.9644,36129196.5757,98.46777215169979
2,Fleet Management Solutions,21304.929,11,35596919.8934,36129196.5757,98.52674088341614
2,Time Tracking Tools,21203.3229,1,35618123.2163,36129196.5757,98.58542838524194
2,Billing and Invoicing Services,20820.6371,13,35638943.8534,36129196.5757,98.64305667226007
2,Managed Wi-Fi Services,20784.408199999998,24,35659728.2616,36129196.5757,98.70058468331467
2,Infrastructure as a Service (IaaS),20367.8067,18,35680096.0683,36129196.5757,98.75695960617608
2,AI-Powered Customer Support,20240.055,6,35700336.1233,36129196.5757,98.81298093219033
2,Big Data Solutions,19007.9158,11,35719344.0391,36129196.5757,98.86559188842948
2,Remote Learning Platforms,18221.4297,19,35737565.4688,36129196.5757,98.91602597339957
2,Contact Center Solutions,16974.6361,12,35754540.1049,36129196.5757,98.96300912749334
2,eLearning Platforms,15760.5956,4,35770300.700500004,36129196.5757,99.00663200620026
2,Digital Workspace Solutions,15601.8267,13,35785902.5272,36129196.5757,99.04981543727187
2,Client Communication Management,13975.7061,6,35799878.2333,36129196.5757,99.08849801929586
2,Mobile Wallet Services,13859.541900000002,7,35813737.7752,36129196.5757,99.12685907687144
2,Environmental Monitoring Services,13410.8469,7,35827148.6221,36129196.5757,99.16397821643466
2,Network Consulting Services,13399.2144,3,35840547.836500004,36129196.5757,99.20106515904608
2,Group Mobile Plans,13102.7639,11,35853650.6004,36129196.5757,99.23733157275541
2,Online Health Services,12849.645199999999,20,35866500.2456,36129196.5757,99.2728973932493
2,Fiber Optic Installation,11263.5535,14,35877763.799100004,36129196.5757,99.30407315846844
2,Media Licensing Services,10950.0958,4,35888713.8949,36129196.5757,99.33438132149956
2,Telemedicine Services,10656.3827,9,35899370.2776,36129196.5757,99.36387653232627
2,Online Tutoring Services,9856.8513,6,35909227.1289,36129196.5757,99.39115876452135
2,Donation Management Platforms,9420.876699999999,9,35918648.0056,36129196.5757,99.41723428679393
2,Telematics Services,9250.3397,10,35927898.345300004,36129196.5757,99.44283778915974
2,Customer Support Services,9233.2567,6,35937131.602,36129196.5757,99.46839400843697
2,Fixed-Line Telephone Services,8705.5137,2,35945837.1157,36129196.5757,99.49248951712552
2,Forum Hosting Services,8695.3552,3,35954532.4709,36129196.5757,99.51655690866518
2,Email Marketing Services,8373.870499999999,5,35962906.3414,36129196.5757,99.53973448052857
2,Analytics and Reporting Services,8100.700000000001,2,35971007.0414,36129196.5757,99.56215595891109
2,Secure Messaging Services,7773.4816,7,35978780.523,36129196.5757,99.58367174762705
2,VR Game Development,7434.962500000001,11,35986215.4855,36129196.5757,99.60425056809548
2,Call Center Outsourcing,7359.7842,6,35993575.2697,36129196.5757,99.62462130671564
2,E-book Services,6869.74,2,36000445.0097,36129196.5757,99.64363567916537
2,Grant Management Solutions,6802.653200000001,2,36007247.6629,36129196.5757,99.66246436578106
2,Video Conferencing Services,6704.6369,15,36013952.2998,36129196.5757,99.68102175851452
2,Customer Loyalty Programs,6623.5262999999995,6,36020575.8261,36129196.5757,99.69935464971546
2,Task Management Tools,6210.278200000001,3,36026786.1043,36129196.5757,99.71654373441318
2,Merchant Services,5769.5647,6,36032555.669,36129196.5757,99.73251299264983
2,GPS Tracking Services,5703.3637,3,36038259.0327,36129196.5757,99.74829901680914
2,3G Services,5561.7,1,36043820.7327,36129196.5757,99.76369293786782
2,Online Communities,5096.8303,4,36048917.563,36129196.5757,99.77780017185881
2,Help Desk Services,5018.567,4,36053936.13,36129196.5757,99.79169078520108
2,Online Publishing Platforms,4969.6664,8,36058905.7964,36129196.5757,99.80544604928394
2,Disaster Recovery Services,4634.0184,2,36063539.8148,36129196.5757,99.81827229187776
2,Educational Content Services,4206.762500000001,7,36067746.5773,36129196.5757,99.8299159565554
2,Broadband Internet (DSL),4202.55,1,36071949.1273,36129196.5757,99.84154796168787
2,Music Download Services,4177.5923999999995,2,36076126.7197,36129196.5757,99.85311088806306
2,Web Conferencing Services,4129.583,5,36080256.3027,36129196.5757,99.86454093188189
2,Search Engine Marketing (SEM),3667.6927,4,36083923.995400004,36129196.5757,99.87469253514914
2,Webinar Hosting Services,3657.5231000000003,6,36087581.5185,36129196.5757,99.88481599054437
2,Social Networking Platforms,3345.7469,6,36090927.2654,36129196.5757,99.89407649788221
2,Crowdsourcing Platforms,3132.0414,3,36094059.3068,36129196.5757,99.90274550161563
2,Crowdfunding Platforms,3050.4202,7,36097109.727,36129196.5757,99.91118859055508
2,Mobile Payment Solutions,3043.8948,3,36100153.6218,36129196.5757,99.9196136182017
2,Mobile Advertising Solutions,2774.2522,6,36102927.874,36129196.5757,99.92729231704624
2,Other Financial Services,2348.984,2,36105276.858,36129196.5757,99.93379393961922
2,Search Engine Optimization (SEO),2109.8415,6,36107386.6995,36129196.5757,99.93963365292583
2,Mobile Devices (Tablets),1975.1918999999998,2,36109361.8914,36129196.5757,99.94510067707031
2,Website Hosting Services,1959.275,2,36111321.1664,36129196.5757,99.9505236457098
2,Fraud Detection Services,1957.1776,1,36113278.344,36129196.5757,99.9559408090721
2,Social Media Management,1906.3735,4,36115184.7175,36129196.5757,99.96121735458291
2,Content Streaming Services (Video),1806.4114,2,36116991.1289,36129196.5757,99.96621722053956
2,Wearable Devices (Smartwatches),1767.6937,3,36118758.8226,36129196.5757,99.9711099219211
2,E-SIM Technology,1500.8566,2,36120259.6792,36129196.5757,99.97526405968847
2,Online Reputation Management,1438.0176999999999,2,36121697.6969,36129196.5757,99.97924426914868
2,Online Gaming Services,1318.05,1,36123015.7469,36129196.5757,99.98289242666371
2,VoIP (Voice Over IP) Services,1261.7886,1,36124277.5355,36129196.5757,99.98638486136913
2,Digital Advertising Solutions,1193.6285,2,36125471.164,36129196.5757,99.98968863951293
2,Pay-Per-View (PPV) Services,800.0504000000001,3,36126271.2144,36129196.5757,99.9919030546559
2,Media Distribution Services,647.82,1,36126919.0344,36129196.5757,99.99369611971518
2,ERP Implementation,537.1084,1,36127456.1428,36129196.5757,99.9951827522753
2,SIM Cards,468.31759999999997,4,36127924.4604,36129196.5757,99.99647898259421
2,Hosted Email Services,338.9625,1,36128263.4229,36129196.5757,99.99741717810402
2,Mobile Devices (Smartphones),334.6142,2,36128598.0371,36129196.5757,99.99834333819535
2,Content Distribution Services,211.056,2,36128809.093100004,36129196.5757,99.99892750839564
2,Telemetry Services,199.3826,2,36129008.4757,36129196.5757,99.9994793684393
2,Music Streaming Services,188.1,1,36129196.5757,36129196.5757,100.0
3,Network Infrastructure Services,24450304.6508,750,24450304.6508,537055577.6772,4.552658173023572
3,Mobile Plans (Prepaid),23340234.8035,1148,47790539.4543,537055577.6772,8.898620820771878
3,Broadband Internet (Fiber),18718395.618,301,66508935.0723,537055577.6772,12.383994848346132
3,Wholesale Telecom Services,18376347.9278,1035,84885283.0001,537055577.6772,15.805679435866644
3,Over-the-Top (OTT) Services,13318667.7611,673,98203950.7612,537055577.6772,18.285621608463394
3,Carrier Services,13050856.056,701,111254806.8172,537055577.6772,20.71569711618753
3,Mobile Plans (Postpaid),12525909.8097,353,123780716.6269,537055577.6772,23.048027387083398
3,Unified Communications,10612414.4324,187,134393131.0593,537055577.6772,25.02406392287349
3,Network Equipment Sales,10378100.9797,658,144771232.039,537055577.6772,26.956471184070917
3,Network switches,8235184.3628,559,153006416.4018,537055577.6772,28.48986636793954
3,Managed IT Services,8229838.2502,698,161236254.652,537055577.6772,30.022266103139124
3,4G Services,8181740.0907,319,169417994.7427,537055577.6772,31.545709938521405
3,Cloud and Hosting Services,8073926.4784,284,177491921.2211,537055577.6772,33.049078828817684
3,Cloud PBX Services,8064134.2696,417,185556055.4907,537055577.6772,34.55062440525093
3,Data Center Equipment - Servers,7922358.1651,643,193478413.65579998,537055577.6772,36.025771204650106
3,Data Center Equipment - Rack Solutions,7678578.3270000005,591,201156991.9828,537055577.6772,37.45552608406321
3,Network Security Solutions,7378735.4904,804,208535727.4732,537055577.6772,38.82945008692219
3,Network Design Services,7075128.034,819,215610855.5072,537055577.6772,40.146842239257786
3,Mobile TV Services,6963396.5643,877,222574252.0715,537055577.6772,41.44342993962524
3,Cybersecurity Solutions,6810898.7815,852,229385150.853,537055577.6772,42.71162248143955
3,Sports Subscription Packages,6709776.272799999,171,236094927.12579998,537055577.6772,43.960985964790794
3,Mobile Device Management (MDM),6080779.8637,795,242175706.9895,537055577.6772,45.093230022286626
3,Enterprise networking equipment,5556874.4527,202,247732581.4422,537055577.6772,46.12792264697435
3,Kids Entertainment Packages,5552770.058,672,253285351.5002,537055577.6772,47.16185103144734
3,Network Maintenance Services,5438807.2819,530,258724158.7821,537055577.6772,48.174559493655885
3,Educational TV Channels,5414103.2721,633,264138262.0542,537055577.6772,49.18266805767385
3,Network Monitoring Services,5197295.9485,438,269335558.0027,537055577.6772,50.15040699653351
3,Interactive TV Services,5037227.4856,344,274372785.4883,537055577.6772,51.088341112661006
3,Big Data Solutions,4908334.4979,407,279281119.9862,537055577.6772,52.00227529413415
3,Smart TV Services,4890768.2878,714,284171888.274,537055577.6772,52.9129386390626
3,Infrastructure as a Service (IaaS),4836434.3021,458,289008322.5761,537055577.6772,53.81348497041585
3,Data Analytics Services,4662697.8823,713,293671020.4584,537055577.6772,54.68168149906312
3,Premium TV Channels,4571809.4528,851,298242829.9112,537055577.6772,55.53295455958571
3,Data Warehousing,4536470.269,352,302779300.1802,537055577.6772,56.37764744753979
3,Platform as a Service (PaaS),4452769.5476,587,307232069.7278,537055577.6772,57.20675522198253
3,Cloud-native Development,4381301.8138,665,311613371.5416,537055577.6772,58.02255567093222
3,Predictive Analytics,4312032.0128,881,315925403.55439997,537055577.6772,58.82545805050526
3,International TV Channels,4222518.5031,291,320147922.0575,537055577.6772,59.6116929726641
3,Application Hosting Services,4199187.7673,897,324347109.8248,537055577.6772,60.393583700894084
3,Local TV Channels,4116295.9769,414,328463405.8017,537055577.6772,61.16003993894365
3,Network Consulting Services,4093846.5537,247,332557252.3554,537055577.6772,61.92231608388309
3,Internet of Things (IoT) Solutions,3944176.8963,65,336501429.2517,537055577.6772,62.6567236685429
3,Network Integration Services,3879225.8345,345,340380655.0862,537055577.6772,63.37903733508705
3,Public Cloud Services,3877871.6434,697,344258526.7296,537055577.6772,64.10109885061438
3,Telemetry Services,3857587.8112999997,175,348116114.5409,537055577.6772,64.81938350710827
3,5G Services,3814893.097,284,351931007.6379,537055577.6772,65.52971838781087
3,Environmental Monitoring Services,3722754.5355,386,355653762.1734,537055577.6772,66.22289702522511
3,Private Cloud Services,3679773.7949,198,359333535.9683,537055577.6772,66.90807262861709
3,Machine Learning Solutions,3443666.289,496,362777202.2573,537055577.6772,67.54928490387061
3,Cloud Strategy and Migration,3439298.1324,513,366216500.3897,537055577.6772,68.18968382632016
3,Digital Strategy Development,3434140.2833,625,369650640.673,537055577.6772,68.82912235485253
3,Robotics Process Automation (RPA),3422617.4387,237,373073258.1117,537055577.6772,69.46641532432564
3,Fleet Management Solutions,3386615.5254,511,376459873.6371,537055577.6772,70.09700472068705
3,Smart City Solutions,3326758.1701,673,379786631.8072,537055577.6772,70.71644864946785
3,Business Intelligence (BI) Tools,3225391.1909000003,60,383012022.9981,537055577.6772,71.31701799926401
3,Telematics Services,3166626.7912,461,386178649.7893,537055577.6772,71.90664539032396
3,Remote Work Solutions,3114161.8214,354,389292811.6107,537055577.6772,72.4865037794443
3,Movie Subscription Packages,3022244.3786,464,392315055.9893,537055577.6772,73.04924709768176
3,IoT Solutions Implementation,3000372.0816,177,395315428.0709,537055577.6772,73.60791778397774
3,News Subscription Packages,2956072.0545,221,398271500.1254,537055577.6772,74.15833978448747
3,Field Service Management,2943670.8433,370,401215170.9687,537055577.6772,74.70645267366582
3,Contact Center Solutions,2870847.4802,418,404086018.4489,537055577.6772,75.24100581854081
3,Hybrid Cloud Services,2821570.9043,155,406907589.3532,537055577.6772,75.76638364191311
3,Workforce Management Solutions,2775988.9037,430,409683578.2569,537055577.6772,76.2832740754333
3,Asset Tracking Solutions,2762476.0758,452,412446054.3327,537055577.6772,76.79764841407211
3,Software as a Service (SaaS),2718030.2816,177,415164084.6143,537055577.6772,77.30374692502245
3,Enterprise Mobility Management,2608960.1822,297,417773044.7965,537055577.6772,77.7895365324005
3,Business Communication Solutions,2587826.0829,190,420360870.8794,537055577.6772,78.27139096059442
3,Data Center Equipment - Storage Solutions,2567579.2485,109,422928450.1279,537055577.6772,78.74947541874397
3,Telecom Expense Management,2525008.6996,495,425453458.8275,537055577.6772,79.21963322075783
3,Disaster Recovery Services,2459204.1326,60,427912662.9601,537055577.6772,79.67753818158818
3,Artificial Intelligence (AI) Solutions,2427835.568,171,430340498.5281,537055577.6772,80.12960230100401
3,Secure Messaging Services,2368332.4111,349,432708830.9392,537055577.6772,80.5705869047471
3,Billing and Invoicing Services,2336750.9986,512,435045581.9378,537055577.6772,81.00569103469705
3,GPS Tracking Services,2310307.9417,234,437355889.8795,537055577.6772,81.43587145507219
3,Digital Collaboration Tools,2261497.2543,4,439617387.13379997,537055577.6772,81.85696330260149
3,Identity Verification Services,2214895.3698,352,441832282.5036,537055577.6772,82.26937785741899
3,Data Backup Services,2195497.3386,476,444027779.8422,537055577.6772,82.67818048974536
3,Access Control Solutions,2179458.5332,400,446207238.3754,537055577.6772,83.08399668899727
3,International Roaming Plans,2101342.7413,132,448308581.1167,537055577.6772,83.47526769122547
3,Managed Wi-Fi Services,2078328.9039999999,613,450386910.0207,537055577.6772,83.86225350617387
3,Fiber Optic Installation,2026187.2579,463,452413097.2786,537055577.6772,84.23953052220699
3,Penetration Testing Services,1988591.6721,207,454401688.9507,537055577.6772,84.60980722256282
3,Video Conferencing Services,1953440.7189,520,456355129.6696,537055577.6772,84.97353879897597
